Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Sadness precision,Pleasure precision,Anger precision,Joy precision,Sadness recall,Pleasure recall,Anger recall,Joy recall,Sadness f1-score,Pleasure f1-score,Anger f1-score,Joy f1-score
18,6,STFT,All bands,-,kNN,0.876953125,0.8571428571428571,0.9342105263157895,0.8235294117647058,0.8914728682170543,0.8,0.8765432098765432,0.8296296296296296,0.9163346613545816,0.8275862068965518,0.9044585987261147,0.8265682656826567,0.9037328094302555
19,6,STFT,All bands,-,Random Forest,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,6,STFT,All bands,-,SVM,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,6,STFT,All bands,-,kNN,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
20,6,STFT,All bands,-,Random Forest,0.951171875,0.8095238095238095,0.971830985915493,0.8,0.9859154929577465,1.0,0.965034965034965,0.9285714285714286,0.9459459459459459,0.8947368421052632,0.968421052631579,0.859504132231405,0.9655172413793103
20,6,STFT,All bands,-,SVM,0.951171875,0.8095238095238095,0.971830985915493,0.8,0.9859154929577465,1.0,0.965034965034965,0.9285714285714286,0.9459459459459459,0.8947368421052632,0.968421052631579,0.859504132231405,0.9655172413793103
20,6,STFT,All bands,-,kNN,0.93359375,1.0,0.971830985915493,0.7205882352941176,0.9627118644067797,0.4117647058823529,0.965034965034965,0.875,0.9594594594594594,0.5833333333333334,0.968421052631579,0.7903225806451613,0.961082910321489
21,6,STFT,All bands,-,Random Forest,0.908203125,0.8297872340425532,0.9345238095238095,0.7608695652173914,0.9322709163346613,0.8863636363636364,0.9022988505747126,0.7954545454545454,0.936,0.8571428571428571,0.9181286549707602,0.7777777777777778,0.9341317365269461
21,6,STFT,All bands,-,SVM,0.908203125,0.8297872340425532,0.9345238095238095,0.7608695652173914,0.9322709163346613,0.8863636363636364,0.9022988505747126,0.7954545454545454,0.936,0.8571428571428571,0.9181286549707602,0.7777777777777778,0.9341317365269461
21,6,STFT,All bands,-,kNN,0.90625,0.8297872340425532,0.9345238095238095,0.7254901960784313,0.9390243902439024,0.8863636363636364,0.9022988505747126,0.8409090909090909,0.924,0.8571428571428571,0.9181286549707602,0.7789473684210527,0.9314516129032259
22,6,STFT,All bands,-,Random Forest,0.90234375,0.9423076923076923,0.8844221105527639,0.9027777777777778,0.91005291005291,0.7777777777777778,0.9887640449438202,0.7926829268292683,0.91005291005291,0.8521739130434781,0.9336870026525199,0.8441558441558441,0.91005291005291
22,6,STFT,All bands,-,SVM,0.919921875,0.8888888888888888,0.9148936170212766,0.872093023255814,0.96,0.8888888888888888,0.9662921348314607,0.9146341463414634,0.8888888888888888,0.8888888888888888,0.9398907103825136,0.8928571428571429,0.923076923076923
22,6,STFT,All bands,-,kNN,0.900390625,0.8833333333333333,0.900523560209424,0.9253731343283582,0.8969072164948454,0.8412698412698413,0.9662921348314607,0.7560975609756098,0.9206349206349206,0.8617886178861788,0.9322493224932249,0.8322147651006712,0.9086161879895561
23,6,STFT,All bands,-,Random Forest,0.9140625,0.967391304347826,0.0,0.8660714285714286,0.9438775510204082,0.898989898989899,0.0,0.9509803921568627,0.8851674641148325,0.9319371727748692,0.0,0.9065420560747663,0.9135802469135802
23,6,STFT,All bands,-,SVM,0.9140625,0.967391304347826,0.0,0.8660714285714286,0.9438775510204082,0.898989898989899,0.0,0.9509803921568627,0.8851674641148325,0.9319371727748692,0.0,0.9065420560747663,0.9135802469135802
23,6,STFT,All bands,-,kNN,0.896484375,0.9882352941176471,0.0,0.8319327731092437,0.9365079365079365,0.8484848484848485,0.0,0.9705882352941176,0.84688995215311,0.9130434782608696,0.0,0.8959276018099548,0.8894472361809045
24,6,STFT,All bands,-,Random Forest,0.9375,0.8181818181818182,0.9727626459143969,0.7966101694915254,0.9405405405405406,1.0,0.9363295880149812,0.9038461538461539,0.9456521739130435,0.9,0.9541984732824428,0.8468468468468469,0.9430894308943089
24,6,STFT,All bands,-,SVM,0.9375,0.8181818181818182,0.9727626459143969,0.7966101694915254,0.9405405405405406,1.0,0.9363295880149812,0.9038461538461539,0.9456521739130435,0.9,0.9541984732824428,0.8468468468468469,0.9430894308943089
24,6,STFT,All bands,-,kNN,0.927734375,0.8181818181818182,0.9727626459143969,0.8125,0.9030612244897959,1.0,0.9363295880149812,0.75,0.9619565217391305,0.9,0.9541984732824428,0.78,0.9315789473684211
25,6,STFT,All bands,-,Random Forest,0.931640625,0.84,0.9042553191489362,0.9666666666666667,0.9521531100478469,0.875,0.9444444444444444,0.9157894736842105,0.9342723004694836,0.8571428571428572,0.9239130434782609,0.9405405405405406,0.943127962085308
