Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Sadness precision,Pleasure precision,Anger precision,Joy precision,Sadness recall,Pleasure recall,Anger recall,Joy recall,Sadness f1-score,Pleasure f1-score,Anger f1-score,Joy f1-score
6,7,STFT,All bands,Own,SVM,0.87890625,0.78125,1.0,0.8686868686868687,0.89,0.9090909090909091,0.8048780487804879,0.9148936170212766,0.8725490196078431,0.8403361344537814,0.8918918918918919,0.8911917098445595,0.8811881188118812
7,7,STFT,All bands,Literature,Random Forest,0.564453125,0.0,0.0,0.6285714285714286,0.5542986425339367,0.0,0.0,0.34375,1.0,0.0,0.0,0.4444444444444445,0.7132459970887919
7,7,STFT,All bands,Literature,SVM,0.666015625,0.8222222222222222,0.5555555555555556,0.6210526315789474,0.6696428571428571,0.46835443037974683,0.3333333333333333,0.4609375,0.9183673469387755,0.596774193548387,0.4166666666666667,0.5291479820627802,0.774526678141136
7,7,STFT,All bands,Own,Random Forest,0.62890625,0.0,0.0,0.83,0.5800970873786407,0.0,0.0,0.6484375,0.9755102040816327,0.0,0.0,0.7280701754385964,0.7275494672754946
7,7,STFT,All bands,Own,SVM,0.794921875,0.9722222222222222,0.7894736842105263,0.7687074829931972,0.7869415807560137,0.4430379746835443,0.5,0.8828125,0.9346938775510204,0.608695652173913,0.6122448979591837,0.8218181818181819,0.8544776119402985
8,7,STFT,All bands,Literature,Random Forest,0.587890625,0.0,1.0,0.0,0.5604166666666667,0.0,0.26229508196721313,0.0,1.0,0.0,0.41558441558441556,0.0,0.7182910547396528
8,7,STFT,All bands,Literature,SVM,0.556640625,0.0,0.5074626865671642,0.46153846153846156,0.5843520782396088,0.0,0.2786885245901639,0.16901408450704225,0.8884758364312267,0.0,0.35978835978835977,0.24742268041237112,0.7050147492625368
8,7,STFT,All bands,Own,Random Forest,0.666015625,0.8,0.6386554621848739,0.0,0.6726804123711341,0.08,0.6229508196721312,0.0,0.9702602230483272,0.14545454545454545,0.6307053941908713,0.0,0.7945205479452055
8,7,STFT,All bands,Own,SVM,0.806640625,0.8857142857142857,0.7154471544715447,0.8493150684931506,0.8256227758007118,0.62,0.7213114754098361,0.8732394366197183,0.862453531598513,0.7294117647058823,0.7183673469387755,0.861111111111111,0.8436363636363635
9,7,STFT,All bands,Literature,Random Forest,0.603515625,0.7142857142857143,0.6206896551724138,0.0,0.585427135678392,0.3508771929824561,0.32432432432432434,0.0,0.966804979253112,0.4705882352941177,0.4260355029585799,0.0,0.729264475743349
9,7,STFT,All bands,Literature,SVM,0.56640625,0.5,0.47058823529411764,1.0,0.5905511811023622,0.2631578947368421,0.2882882882882883,0.06521739130434782,0.9336099585062241,0.3448275862068966,0.3575418994413408,0.12244897959183672,0.7234726688102893
9,7,STFT,All bands,Own,Random Forest,0.658203125,0.6363636363636364,0.8260869565217391,0.0,0.6430517711171662,0.5526315789473685,0.34234234234234234,0.0,0.979253112033195,0.5915492957746479,0.48407643312101917,0.0,0.7763157894736843
9,7,STFT,All bands,Own,SVM,0.69140625,0.8113207547169812,0.7272727272727273,1.0,0.6426512968299711,0.37719298245614036,0.5765765765765766,0.5217391304347826,0.9253112033195021,0.5149700598802395,0.6432160804020101,0.6857142857142856,0.7585034013605442
10,7,STFT,All bands,Literature,Random Forest,0.64453125,1.0,0.9215686274509803,0.48125,0.5900900900900901,0.3218390804597701,0.8103448275862069,0.5422535211267606,0.7844311377245509,0.4869565217391304,0.8623853211009175,0.5099337748344371,0.6735218508997428
10,7,STFT,All bands,Literature,SVM,0.505859375,0.9615384615384616,0.4205607476635514,0.5271739130434783,0.4717948717948718,0.28735632183908044,0.3879310344827586,0.6830985915492958,0.5508982035928144,0.4424778761061947,0.40358744394618834,0.5950920245398773,0.5082872928176796
10,7,STFT,All bands,Own,Random Forest,0.619140625,0.0,0.8106060606060606,0.7972972972972973,0.4934640522875817,0.0,0.9224137931034483,0.4154929577464789,0.9041916167664671,0.0,0.8629032258064515,0.5462962962962963,0.638477801268499
10,7,STFT,All bands,Own,SVM,0.84765625,0.8372093023255814,0.8829787234042553,0.8553459119496856,0.8265895953757225,0.8275862068965517,0.7155172413793104,0.9577464788732394,0.8562874251497006,0.8323699421965317,0.7904761904761906,0.9036544850498339,0.8411764705882353
11,7,STFT,All bands,Literature,Random Forest,0.53515625,0.0,0.0,0.515850144092219,0.5757575757575758,0.0,0.0,0.8483412322274881,0.6785714285714286,0.0,0.0,0.6415770609318996,0.6229508196721312
11,7,STFT,All bands,Literature,SVM,0.48828125,0.6176470588235294,0.5108695652173914,0.578125,0.38839285714285715,0.45161290322580644,0.6911764705882353,0.35071090047393366,0.6214285714285714,0.5217391304347826,0.5875,0.4365781710914454,0.478021978021978
11,7,STFT,All bands,Own,Random Forest,0.544921875,0.0,1.0,0.5757575757575758,0.465,0.0,0.22058823529411764,0.8104265402843602,0.6642857142857143,0.0,0.36144578313253006,0.6732283464566929,0.5470588235294118
11,7,STFT,All bands,Own,SVM,0.73046875,0.7821782178217822,0.6666666666666666,0.6692015209125475,0.8482142857142857,0.8494623655913979,0.35294117647058826,0.8341232227488151,0.6785714285714286,0.8144329896907216,0.46153846153846156,0.7426160337552742,0.753968253968254
12,7,STFT,All bands,Literature,Random Forest,0.775390625,0.0,0.8019323671497585,0.0,0.7573770491803279,0.0,0.8512820512820513,0.0,0.9130434782608695,0.0,0.8258706467661691,0.0,0.8279569892473118
