Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Sadness precision,Pleasure precision,Anger precision,Joy precision,Sadness recall,Pleasure recall,Anger recall,Joy recall,Sadness f1-score,Pleasure f1-score,Anger f1-score,Joy f1-score
2,7,STFT,All bands,Literature,Random Forest,0.916015625,0.7755102040816326,0.9888888888888889,0.8962264150943396,0.9250936329588015,0.9047619047619048,0.9175257731958762,0.8050847457627118,0.9686274509803922,0.8351648351648353,0.9518716577540107,0.8482142857142857,0.9463601532567051
2,7,STFT,All bands,Literature,SVM,0.853515625,0.8857142857142857,0.9861111111111112,0.8775510204081632,0.8110749185667753,0.7380952380952381,0.7319587628865979,0.7288135593220338,0.9764705882352941,0.8051948051948051,0.8402366863905325,0.7962962962962963,0.8861209964412811
2,7,STFT,All bands,Literature,knn,0.9140625,0.7755102040816326,0.9888888888888889,0.8738738738738738,0.9312977099236641,0.9047619047619048,0.9175257731958762,0.8220338983050848,0.9568627450980393,0.8351648351648353,0.9518716577540107,0.8471615720524017,0.9439071566731141
2,7,STFT,All bands,Own,Random Forest,0.916015625,0.7755102040816326,0.9888888888888889,0.8962264150943396,0.9250936329588015,0.9047619047619048,0.9175257731958762,0.8050847457627118,0.9686274509803922,0.8351648351648353,0.9518716577540107,0.8482142857142857,0.9463601532567051
2,7,STFT,All bands,Own,SVM,0.916015625,0.7755102040816326,0.9888888888888889,0.8962264150943396,0.9250936329588015,0.9047619047619048,0.9175257731958762,0.8050847457627118,0.9686274509803922,0.8351648351648353,0.9518716577540107,0.8482142857142857,0.9463601532567051
2,7,STFT,All bands,Own,knn,0.9140625,0.7755102040816326,0.9888888888888889,0.8738738738738738,0.9312977099236641,0.9047619047619048,0.9175257731958762,0.8220338983050848,0.9568627450980393,0.8351648351648353,0.9518716577540107,0.8471615720524017,0.9439071566731141
1,7,STFT,All bands,Literature,Random Forest,0.939453125,0.9464285714285714,0.9492753623188406,0.918918918918919,0.9361702127659575,0.9217391304347826,0.9097222222222222,0.9444444444444444,0.9723756906077348,0.9339207048458149,0.9290780141843973,0.9315068493150684,0.9539295392953929
1,7,STFT,All bands,Literature,SVM,0.939453125,0.9464285714285714,0.9492753623188406,0.918918918918919,0.9361702127659575,0.9217391304347826,0.9097222222222222,0.9444444444444444,0.9723756906077348,0.9339207048458149,0.9290780141843973,0.9315068493150684,0.9539295392953929
1,7,STFT,All bands,Literature,knn,0.9296875,0.9464285714285714,0.8940397350993378,0.918918918918919,0.9542857142857143,0.9217391304347826,0.9375,0.9444444444444444,0.9226519337016574,0.9339207048458149,0.9152542372881357,0.9315068493150684,0.9382022471910112
1,7,STFT,All bands,Own,Random Forest,0.939453125,0.9464285714285714,0.9492753623188406,0.918918918918919,0.9361702127659575,0.9217391304347826,0.9097222222222222,0.9444444444444444,0.9723756906077348,0.9339207048458149,0.9290780141843973,0.9315068493150684,0.9539295392953929
