Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Happy precision,Sad precision,Happy recall,Sad recall,Happy f1-score,Sad f1-score
10,3,STFT,All bands,-,Random Forest,0.96484375,0.9580152671755725,0.972,0.9728682170542635,0.9566929133858267,0.9653846153846154,0.9642857142857142
10,3,STFT,All bands,-,SVM,0.94921875,0.9233576642335767,0.9789915966386554,0.9806201550387597,0.9173228346456693,0.9511278195488722,0.9471544715447154
10,3,STFT,All bands,-,kNN,0.955078125,0.9607843137254902,0.9494163424124513,0.9496124031007752,0.9606299212598425,0.9551656920077972,0.9549902152641879
11,3,STFT,All bands,-,Random Forest,0.96484375,0.9744408945686901,0.949748743718593,0.9682539682539683,0.9593908629441624,0.9713375796178344,0.9545454545454546
11,3,STFT,All bands,-,SVM,0.96484375,0.9744408945686901,0.949748743718593,0.9682539682539683,0.9593908629441624,0.9713375796178344,0.9545454545454546
11,3,STFT,All bands,-,kNN,0.94921875,0.9800664451827242,0.9052132701421801,0.9365079365079365,0.9695431472081218,0.9577922077922079,0.9362745098039216
12,3,STFT,All bands,-,Random Forest,0.96875,0.9660377358490566,0.97165991902834,0.973384030418251,0.963855421686747,0.9696969696969696,0.967741935483871
12,3,STFT,All bands,-,SVM,0.96875,0.9660377358490566,0.97165991902834,0.973384030418251,0.963855421686747,0.9696969696969696,0.967741935483871
12,3,STFT,All bands,-,kNN,0.962890625,0.9803149606299213,0.9457364341085271,0.9467680608365019,0.9799196787148594,0.9632495164410058,0.9625246548323471
13,3,STFT,All bands,-,Random Forest,0.95703125,0.9285714285714286,0.9791666666666666,0.9719626168224299,0.9463087248322147,0.949771689497717,0.962457337883959
13,3,STFT,All bands,-,SVM,0.966796875,0.9624413145539906,0.9698996655518395,0.9579439252336449,0.9731543624161074,0.9601873536299765,0.9715242881072027
13,3,STFT,All bands,-,kNN,0.93359375,0.9245283018867925,0.94,0.9158878504672897,0.9463087248322147,0.9201877934272301,0.94314381270903
14,3,STFT,All bands,-,Random Forest,0.97265625,1.0,0.9501779359430605,0.9428571428571428,1.0,0.9705882352941176,0.9744525547445256
14,3,STFT,All bands,-,SVM,0.97265625,1.0,0.9501779359430605,0.9428571428571428,1.0,0.9705882352941176,0.9744525547445256
14,3,STFT,All bands,-,kNN,0.97265625,1.0,0.9501779359430605,0.9428571428571428,1.0,0.9705882352941176,0.9744525547445256
15,3,STFT,All bands,-,Random Forest,0.97265625,0.9869565217391304,0.9609929078014184,0.9537815126050421,0.9890510948905109,0.9700854700854702,0.974820143884892
15,3,STFT,All bands,-,SVM,0.97265625,0.9869565217391304,0.9609929078014184,0.9537815126050421,0.9890510948905109,0.9700854700854702,0.974820143884892
15,3,STFT,All bands,-,kNN,0.96875,0.9549180327868853,0.9813432835820896,0.9789915966386554,0.9598540145985401,0.9668049792531119,0.9704797047970479
16,3,STFT,All bands,-,Random Forest,0.927734375,0.9244186046511628,0.9294117647058824,0.8688524590163934,0.9604863221884499,0.8957746478873239,0.9446935724962631
16,3,STFT,All bands,-,SVM,0.927734375,0.9244186046511628,0.9294117647058824,0.8688524590163934,0.9604863221884499,0.8957746478873239,0.9446935724962631
16,3,STFT,All bands,-,kNN,0.919921875,0.8817204301075269,0.941717791411043,0.8961748633879781,0.9331306990881459,0.888888888888889,0.9374045801526718
17,3,STFT,All bands,-,Random Forest,0.96484375,0.9753521126760564,0.9517543859649122,0.9618055555555556,0.96875,0.9685314685314687,0.9601769911504425
17,3,STFT,All bands,-,SVM,0.96484375,0.9753521126760564,0.9517543859649122,0.9618055555555556,0.96875,0.9685314685314687,0.9601769911504425
17,3,STFT,All bands,-,kNN,0.96484375,0.9753521126760564,0.9517543859649122,0.9618055555555556,0.96875,0.9685314685314687,0.9601769911504425
18,3,STFT,All bands,-,Random Forest,0.95703125,0.9697986577181208,0.9392523364485982,0.956953642384106,0.9571428571428572,0.9633333333333334,0.9481132075471699
18,3,STFT,All bands,-,SVM,0.95703125,0.9697986577181208,0.9392523364485982,0.956953642384106,0.9571428571428572,0.9633333333333334,0.9481132075471699
18,3,STFT,All bands,-,kNN,0.95703125,0.9575163398692811,0.9563106796116505,0.9701986754966887,0.9380952380952381,0.9638157894736842,0.9471153846153847
19,3,STFT,All bands,-,Random Forest,0.96875,0.9895470383275261,0.9422222222222222,0.9562289562289562,0.986046511627907,0.9726027397260273,0.9636363636363636
19,3,STFT,All bands,-,SVM,0.96875,0.9895470383275261,0.9422222222222222,0.9562289562289562,0.986046511627907,0.9726027397260273,0.9636363636363636
19,3,STFT,All bands,-,kNN,0.95703125,0.9692832764505119,0.9406392694063926,0.9562289562289562,0.958139534883721,0.9627118644067797,0.9493087557603686
20,3,STFT,All bands,-,Random Forest,0.982421875,0.9964285714285714,0.9655172413793104,0.9721254355400697,0.9955555555555555,0.9841269841269842,0.9803063457330417
20,3,STFT,All bands,-,SVM,0.970703125,0.9625850340136054,0.981651376146789,0.9860627177700348,0.9511111111111111,0.9741824440619622,0.9661399548532731
20,3,STFT,All bands,-,kNN,0.970703125,0.9625850340136054,0.981651376146789,0.9860627177700348,0.9511111111111111,0.9741824440619622,0.9661399548532731
21,3,STFT,All bands,-,Random Forest,0.955078125,0.96484375,0.9453125,0.946360153256705,0.9641434262948207,0.9555125725338491,0.9546351084812623
21,3,STFT,All bands,-,SVM,0.955078125,0.96484375,0.9453125,0.946360153256705,0.9641434262948207,0.9555125725338491,0.9546351084812623
21,3,STFT,All bands,-,kNN,0.955078125,0.96484375,0.9453125,0.946360153256705,0.9641434262948207,0.9555125725338491,0.9546351084812623
22,3,STFT,All bands,-,Random Forest,0.94921875,0.9848484848484849,0.9267515923566879,0.8944954128440367,0.9897959183673469,0.9374999999999999,0.957236842105263
22,3,STFT,All bands,-,SVM,0.953125,0.9754901960784313,0.9383116883116883,0.9128440366972477,0.9829931972789115,0.9431279620853079,0.9601328903654485
22,3,STFT,All bands,-,kNN,0.94140625,0.9311926605504587,0.9489795918367347,0.9311926605504587,0.9489795918367347,0.9311926605504587,0.9489795918367347
23,3,STFT,All bands,-,Random Forest,0.978515625,0.9848484848484849,0.967032967032967,0.9818731117824774,0.9723756906077348,0.9833585476550681,0.9696969696969698
23,3,STFT,All bands,-,SVM,0.97265625,0.9703264094955489,0.9771428571428571,0.9879154078549849,0.9447513812154696,0.9790419161676646,0.9606741573033707
23,3,STFT,All bands,-,kNN,0.955078125,0.9476744186046512,0.9702380952380952,0.9848942598187311,0.9005524861878453,0.965925925925926,0.9340974212034384
24,3,STFT,All bands,-,Random Forest,0.96484375,0.9513274336283186,0.9755244755244755,0.9684684684684685,0.9620689655172414,0.9598214285714285,0.96875
24,3,STFT,All bands,-,SVM,0.96484375,0.9513274336283186,0.9755244755244755,0.9684684684684685,0.9620689655172414,0.9598214285714285,0.96875
24,3,STFT,All bands,-,kNN,0.96484375,0.9513274336283186,0.9755244755244755,0.9684684684684685,0.9620689655172414,0.9598214285714285,0.96875
25,3,STFT,All bands,-,Random Forest,0.94140625,0.9475982532751092,0.9363957597173145,0.9234042553191489,0.9566787003610109,0.935344827586207,0.9464285714285714
25,3,STFT,All bands,-,SVM,0.94140625,0.9475982532751092,0.9363957597173145,0.9234042553191489,0.9566787003610109,0.935344827586207,0.9464285714285714
25,3,STFT,All bands,-,kNN,0.94140625,0.9475982532751092,0.9363957597173145,0.9234042553191489,0.9566787003610109,0.935344827586207,0.9464285714285714
26,3,STFT,All bands,-,Random Forest,0.970703125,1.0,0.918918918918919,0.956140350877193,1.0,0.9775784753363228,0.9577464788732395
26,3,STFT,All bands,-,SVM,0.970703125,1.0,0.918918918918919,0.956140350877193,1.0,0.9775784753363228,0.9577464788732395
26,3,STFT,All bands,-,kNN,0.970703125,1.0,0.918918918918919,0.956140350877193,1.0,0.9775784753363228,0.9577464788732395
27,3,STFT,All bands,-,Random Forest,0.92578125,0.9154589371980676,0.9693877551020408,0.9921465968586387,0.7307692307692307,0.9522613065326634,0.8333333333333333
27,3,STFT,All bands,-,SVM,0.92578125,0.9154589371980676,0.9693877551020408,0.9921465968586387,0.7307692307692307,0.9522613065326634,0.8333333333333333
27,3,STFT,All bands,-,kNN,0.91796875,0.9336734693877551,0.8666666666666667,0.9581151832460733,0.8,0.9457364341085271,0.832
28,3,STFT,All bands,-,Random Forest,0.93359375,0.9433962264150944,0.9175257731958762,0.9493670886075949,0.9081632653061225,0.9463722397476341,0.9128205128205128
28,3,STFT,All bands,-,SVM,0.9453125,0.9736842105263158,0.9038461538461539,0.9367088607594937,0.9591836734693877,0.9548387096774194,0.9306930693069307
28,3,STFT,All bands,-,kNN,0.94140625,0.9766666666666667,0.8915094339622641,0.9272151898734177,0.9642857142857143,0.9512987012987013,0.9264705882352942
29,3,STFT,All bands,-,Random Forest,0.98046875,1.0,0.959349593495935,0.9637681159420289,1.0,0.981549815498155,0.979253112033195
29,3,STFT,All bands,-,SVM,0.98046875,1.0,0.959349593495935,0.9637681159420289,1.0,0.981549815498155,0.979253112033195
29,3,STFT,All bands,-,kNN,0.96875,0.9642857142857143,0.9741379310344828,0.9782608695652174,0.9576271186440678,0.9712230215827338,0.9658119658119658
30,3,STFT,All bands,-,Random Forest,0.947265625,0.9682080924855492,0.9036144578313253,0.9544159544159544,0.9316770186335404,0.9612625538020086,0.9174311926605505
30,3,STFT,All bands,-,SVM,0.947265625,0.9682080924855492,0.9036144578313253,0.9544159544159544,0.9316770186335404,0.9612625538020086,0.9174311926605505
30,3,STFT,All bands,-,kNN,0.947265625,0.9682080924855492,0.9036144578313253,0.9544159544159544,0.9316770186335404,0.9612625538020086,0.9174311926605505
31,3,STFT,All bands,-,Random Forest,0.953125,0.9636963696369637,0.937799043062201,0.9573770491803278,0.9468599033816425,0.9605263157894738,0.9423076923076923
31,3,STFT,All bands,-,SVM,0.9375,0.9690721649484536,0.8959276018099548,0.9245901639344263,0.9565217391304348,0.9463087248322147,0.9252336448598131
31,3,STFT,All bands,-,kNN,0.92578125,0.9819494584837545,0.8595744680851064,0.8918032786885246,0.9758454106280193,0.9347079037800687,0.914027149321267
32,3,STFT,All bands,-,Random Forest,0.9609375,0.946360153256705,0.9760956175298805,0.9762845849802372,0.9459459459459459,0.961089494163424,0.9607843137254902
32,3,STFT,All bands,-,SVM,0.9609375,0.946360153256705,0.9760956175298805,0.9762845849802372,0.9459459459459459,0.961089494163424,0.9607843137254902
32,3,STFT,All bands,-,kNN,0.95703125,0.9358490566037736,0.979757085020243,0.9802371541501976,0.9343629343629344,0.9575289575289576,0.9565217391304348
