Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Sadness precision,Pleasure precision,Anger precision,Joy precision,Sadness recall,Pleasure recall,Anger recall,Joy recall,Sadness f1-score,Pleasure f1-score,Anger f1-score,Joy f1-score
12,6,STFT,All bands,-,kNN,0.947265625,0.96,0.9170731707317074,0.9444444444444444,0.9715447154471545,0.8571428571428571,0.9641025641025641,0.9444444444444444,0.9446640316205533,0.9056603773584904,0.9400000000000001,0.9444444444444444,0.9579158316633266
13,6,STFT,All bands,-,Random Forest,0.736328125,0.0,0.8733624454148472,0.0,0.6254416961130742,0.0,0.8163265306122449,0.0,0.8984771573604061,0.0,0.8438818565400844,0.0,0.7374999999999999
13,6,STFT,All bands,-,SVM,0.93359375,1.0,0.9707112970711297,0.8421052631578947,0.9108910891089109,0.8235294117647058,0.9469387755102041,0.9056603773584906,0.934010152284264,0.9032258064516129,0.9586776859504132,0.8727272727272727,0.9223057644110276
13,6,STFT,All bands,-,kNN,0.904296875,1.0,0.9395161290322581,0.8163265306122449,0.8756218905472637,0.8235294117647058,0.9510204081632653,0.7547169811320755,0.8934010152284264,0.9032258064516129,0.9452332657200812,0.7843137254901962,0.8844221105527638
14,6,STFT,All bands,-,Random Forest,0.6953125,0.0,0.6349809885931559,0.8470588235294118,0.7134146341463414,0.0,0.8882978723404256,0.7128712871287128,0.8125,0.0,0.7405764966740576,0.7741935483870968,0.7597402597402597
14,6,STFT,All bands,-,SVM,0.91015625,0.8111111111111111,0.9421965317919075,0.9411764705882353,0.9115646258503401,0.9240506329113924,0.8670212765957447,0.9504950495049505,0.9305555555555556,0.8639053254437871,0.9030470914127424,0.9458128078817734,0.9209621993127148
14,6,STFT,All bands,-,kNN,0.931640625,0.8857142857142857,0.8862559241706162,0.9690721649484536,1.0,0.7848101265822784,0.9946808510638298,0.9306930693069307,0.9305555555555556,0.8322147651006712,0.93734335839599,0.9494949494949495,0.9640287769784173
15,6,STFT,All bands,-,Random Forest,0.71875,0.0,0.6995305164319249,0.7258064516129032,0.7433628318584071,0.0,0.8975903614457831,0.8598726114649682,0.7304347826086957,0.0,0.7862796833773087,0.7871720116618076,0.736842105263158
15,6,STFT,All bands,-,SVM,0.9375,0.891566265060241,0.9936305732484076,1.0,0.8394160583941606,1.0,0.9397590361445783,0.8598726114649682,1.0,0.9426751592356688,0.9659442724458205,0.9246575342465754,0.9126984126984127
15,6,STFT,All bands,-,kNN,0.923828125,0.9102564102564102,0.9936305732484076,0.9050632911392406,0.865546218487395,0.9594594594594594,0.9397590361445783,0.910828025477707,0.8956521739130435,0.9342105263157894,0.9659442724458205,0.9079365079365079,0.8803418803418803
16,6,STFT,All bands,-,Random Forest,0.8125,0.7121951219512195,1.0,0.9701492537313433,0.7586206896551724,0.9125,0.6291390728476821,0.7647058823529411,0.9482758620689655,0.7999999999999999,0.7723577235772359,0.8552631578947368,0.842911877394636
16,6,STFT,All bands,-,SVM,0.892578125,0.8305084745762712,0.9645390070921985,0.8690476190476191,0.9181818181818182,0.91875,0.9006622516556292,0.8588235294117647,0.8706896551724138,0.8724035608308606,0.9315068493150684,0.863905325443787,0.8938053097345132
16,6,STFT,All bands,-,kNN,0.880859375,0.8433734939759037,0.9507042253521126,0.8860759493670886,0.848,0.875,0.8940397350993378,0.8235294117647058,0.9137931034482759,0.8588957055214724,0.9215017064846417,0.8536585365853657,0.8796680497925311
17,6,STFT,All bands,-,Random Forest,0.634765625,1.0,1.0,1.0,0.5526315789473685,0.65,0.1411764705882353,0.25862068965517243,1.0,0.787878787878788,0.24742268041237114,0.4109589041095891,0.711864406779661
17,6,STFT,All bands,-,SVM,0.875,0.8472222222222222,0.9069767441860465,0.9166666666666666,0.8536585365853658,0.7625,0.9176470588235294,0.853448275862069,0.9090909090909091,0.8026315789473685,0.9122807017543859,0.8839285714285714,0.880503144654088
17,6,STFT,All bands,-,kNN,0.9375,0.9868421052631579,0.8924731182795699,0.8870967741935484,0.9680365296803652,0.9375,0.9764705882352941,0.9482758620689655,0.9177489177489178,0.9615384615384615,0.9325842696629214,0.9166666666666667,0.9422222222222222
18,6,STFT,All bands,-,Random Forest,0.654296875,0.0,1.0,0.8837209302325582,0.5966183574879227,0.0,0.14814814814814814,0.562962962962963,0.9840637450199203,0.0,0.25806451612903225,0.6877828054298643,0.7428571428571429
18,6,STFT,All bands,-,SVM,0.90625,0.8,0.9342105263157895,0.8705035971223022,0.9392712550607287,0.8888888888888888,0.8765432098765432,0.8962962962962963,0.9243027888446215,0.8421052631578948,0.9044585987261147,0.8832116788321168,0.931726907630522
18,6,STFT,All bands,-,kNN,0.876953125,0.8571428571428571,0.9342105263157895,0.8235294117647058,0.8914728682170543,0.8,0.8765432098765432,0.8296296296296296,0.9163346613545816,0.8275862068965518,0.9044585987261147,0.8265682656826567,0.9037328094302555
19,6,STFT,All bands,-,Random Forest,0.619140625,0.96,1.0,0.0,0.5730088495575221,0.6666666666666666,0.10101010101010101,0.0,1.0,0.7868852459016393,0.1834862385321101,0.0,0.7285513361462728
19,6,STFT,All bands,-,SVM,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,6,STFT,All bands,-,kNN,0.939453125,0.8470588235294118,0.9263157894736842,0.987012987012987,0.9607843137254902,1.0,0.8888888888888888,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9072164948453608,0.9559748427672956,0.953307392996109
20,6,STFT,All bands,-,Random Forest,0.814453125,0.0,1.0,0.96,0.7589743589743589,0.0,0.6783216783216783,0.42857142857142855,1.0,0.0,0.8083333333333333,0.5925925925925924,0.8629737609329445
20,6,STFT,All bands,-,SVM,0.951171875,0.8095238095238095,0.971830985915493,0.8,0.9859154929577465,1.0,0.965034965034965,0.9285714285714286,0.9459459459459459,0.8947368421052632,0.968421052631579,0.859504132231405,0.9655172413793103
20,6,STFT,All bands,-,kNN,0.9453125,0.8095238095238095,0.9926470588235294,0.8333333333333334,0.9534883720930233,1.0,0.9440559440559441,0.8035714285714286,0.9695945945945946,0.8947368421052632,0.967741935483871,0.8181818181818182,0.9614740368509214
21,6,STFT,All bands,-,Random Forest,0.689453125,1.0,0.8807339449541285,0.0,0.6313131313131313,0.1590909090909091,0.5517241379310345,0.0,1.0,0.2745098039215686,0.6784452296819788,0.0,0.7739938080495355
21,6,STFT,All bands,-,SVM,0.892578125,0.8297872340425532,0.9345238095238095,0.6481481481481481,0.9300411522633745,0.8863636363636364,0.9022988505747126,0.7954545454545454,0.904,0.8571428571428571,0.9181286549707602,0.7142857142857143,0.9168356997971604
21,6,STFT,All bands,-,kNN,0.908203125,0.8297872340425532,0.9345238095238095,0.7608695652173914,0.9322709163346613,0.8863636363636364,0.9022988505747126,0.7954545454545454,0.936,0.8571428571428571,0.9181286549707602,0.7777777777777778,0.9341317365269461
22,6,STFT,All bands,-,Random Forest,0.650390625,0.0,0.6015037593984962,1.0,0.6853448275862069,0.0,0.898876404494382,0.17073170731707318,0.8412698412698413,0.0,0.7207207207207207,0.2916666666666667,0.7553444180522565
22,6,STFT,All bands,-,SVM,0.720703125,0.8823529411764706,0.9514563106796117,0.703125,0.6156462585034014,0.7142857142857143,0.550561797752809,0.5487804878048781,0.9576719576719577,0.7894736842105262,0.697508896797153,0.6164383561643836,0.7494824016563147
22,6,STFT,All bands,-,kNN,0.90625,0.8450704225352113,0.9333333333333333,0.9253731343283582,0.8969072164948454,0.9523809523809523,0.9438202247191011,0.7560975609756098,0.9206349206349206,0.8955223880597014,0.9385474860335196,0.8322147651006712,0.9086161879895561
23,6,STFT,All bands,-,Random Forest,0.822265625,1.0,0.0,0.8423645320197044,0.7686274509803922,0.5454545454545454,0.0,0.8382352941176471,0.937799043062201,0.7058823529411764,0.0,0.8402948402948404,0.8448275862068966
23,6,STFT,All bands,-,SVM,0.892578125,0.967391304347826,0.0,0.8370044052863436,0.9222797927461139,0.898989898989899,0.0,0.9313725490196079,0.8516746411483254,0.9319371727748692,0.0,0.8816705336426913,0.8855721393034826
23,6,STFT,All bands,-,kNN,0.89453125,0.9555555555555556,0.0,0.8369098712446352,0.9365079365079365,0.8686868686868687,0.0,0.9558823529411765,0.84688995215311,0.9100529100529101,0.0,0.8924485125858124,0.8894472361809045
24,6,STFT,All bands,-,Random Forest,0.748046875,0.0,0.7418300653594772,0.0,0.7572815533980582,0.0,0.850187265917603,0.0,0.8478260869565217,0.0,0.7923211169284466,0.0,0.8
24,6,STFT,All bands,-,SVM,0.9140625,0.8181818181818182,0.9433962264150944,0.8333333333333334,0.898936170212766,1.0,0.9363295880149812,0.7692307692307693,0.9184782608695652,0.9,0.9398496240601504,0.8,0.9086021505376345
24,6,STFT,All bands,-,kNN,0.927734375,0.8181818181818182,0.9727626459143969,0.8125,0.9030612244897959,1.0,0.9363295880149812,0.75,0.9619565217391305,0.9,0.9541984732824428,0.78,0.9315789473684211
25,6,STFT,All bands,-,Random Forest,0.701171875,0.0,0.7835051546391752,0.0,0.6509433962264151,0.0,0.8444444444444444,0.0,0.971830985915493,0.0,0.8128342245989305,0.0,0.7796610169491526
25,6,STFT,All bands,-,SVM,0.91796875,1.0,0.893048128342246,0.90625,0.9380952380952381,0.7916666666666666,0.9277777777777778,0.9157894736842105,0.9248826291079812,0.8837209302325582,0.9100817438692099,0.9109947643979057,0.9314420803782506
25,6,STFT,All bands,-,kNN,0.9296875,0.84,0.9217877094972067,0.9666666666666667,0.9311926605504587,0.875,0.9166666666666666,0.9157894736842105,0.9530516431924883,0.8571428571428572,0.9192200557103063,0.9405405405405406,0.9419953596287702
26,6,STFT,All bands,-,Random Forest,0.79296875,0.8120805369127517,0.0,0.9166666666666666,0.759075907590759,0.8175675675675675,0.0,0.5288461538461539,0.9387755102040817,0.8148148148148149,0.0,0.6707317073170732,0.8394160583941606
26,6,STFT,All bands,-,SVM,0.908203125,0.9024390243902439,1.0,0.8230088495575221,0.9511111111111111,1.0,0.6666666666666666,0.8942307692307693,0.8734693877551021,0.9487179487179488,0.8,0.8571428571428571,0.9106382978723404
26,6,STFT,All bands,-,kNN,0.90625,0.9225806451612903,1.0,0.8476190476190476,0.9173553719008265,0.9662162162162162,0.6666666666666666,0.8557692307692307,0.9061224489795918,0.9438943894389439,0.8,0.8516746411483254,0.9117043121149898
27,6,STFT,All bands,-,Random Forest,0.654296875,1.0,0.0,0.896551724137931,0.6359832635983264,0.09259259259259259,0.0,0.23423423423423423,0.990228013029316,0.1694915254237288,0.0,0.37142857142857144,0.7745222929936306
27,6,STFT,All bands,-,SVM,0.935546875,0.96,1.0,0.8688524590163934,0.9516129032258065,0.8888888888888888,0.75,0.954954954954955,0.9609120521172638,0.923076923076923,0.8571428571428571,0.9098712446351932,0.9562398703403566
27,6,STFT,All bands,-,kNN,0.912109375,1.0,0.8888888888888888,0.8548387096774194,0.9267515923566879,0.7037037037037037,0.8,0.954954954954955,0.9478827361563518,0.8260869565217391,0.8421052631578948,0.902127659574468,0.9371980676328502
28,6,STFT,All bands,-,Random Forest,0.619140625,0.7194244604316546,0.0,0.9354838709677419,0.5497076023391813,0.6944444444444444,0.0,0.25217391304347825,0.9353233830845771,0.7067137809187279,0.0,0.3972602739726027,0.6924493554327809
28,6,STFT,All bands,-,SVM,0.927734375,0.8903225806451613,0.9056603773584906,0.9363636363636364,0.9587628865979382,0.9583333333333334,0.9230769230769231,0.8956521739130435,0.9253731343283582,0.9230769230769231,0.9142857142857143,0.9155555555555557,0.9417721518987341
28,6,STFT,All bands,-,kNN,0.91796875,0.8641975308641975,0.88,0.9363636363636364,0.9631578947368421,0.9722222222222222,0.8461538461538461,0.8956521739130435,0.9104477611940298,0.9150326797385621,0.8627450980392156,0.9155555555555557,0.9360613810741688
29,6,STFT,All bands,-,Random Forest,0.689453125,0.9710144927536232,1.0,0.0,0.6045340050377834,0.44966442953020136,0.5287356321839081,0.0,0.995850622406639,0.6146788990825688,0.6917293233082707,0.0,0.7523510971786834
29,6,STFT,All bands,-,SVM,0.955078125,0.9177215189873418,0.9545454545454546,0.9354838709677419,0.9829787234042553,0.9731543624161074,0.9655172413793104,0.8285714285714286,0.9585062240663901,0.9446254071661238,0.96,0.8787878787878788,0.9705882352941176
29,6,STFT,All bands,-,kNN,0.923828125,0.946969696969697,0.86,0.8378378378378378,0.9506172839506173,0.8389261744966443,0.9885057471264368,0.8857142857142857,0.9585062240663901,0.8896797153024911,0.9197860962566845,0.8611111111111112,0.9545454545454546
30,6,STFT,All bands,-,Random Forest,0.6171875,1.0,0.0,1.0,0.5991820040899796,0.06349206349206349,0.0,0.2054794520547945,1.0,0.11940298507462686,0.0,0.3409090909090909,0.7493606138107417
30,6,STFT,All bands,-,SVM,0.919921875,0.9291338582677166,0.6896551724137931,0.8852459016393442,0.9457627118644067,0.9365079365079365,1.0,0.7397260273972602,0.9522184300341296,0.932806324110672,0.8163265306122449,0.8059701492537313,0.9489795918367346
30,6,STFT,All bands,-,kNN,0.9140625,0.8840579710144928,0.6896551724137931,0.94,0.9457627118644067,0.9682539682539683,1.0,0.6438356164383562,0.9522184300341296,0.9242424242424243,0.8163265306122449,0.7642276422764229,0.9489795918367346
31,6,STFT,All bands,-,Random Forest,0.787109375,0.0,0.9680851063829787,0.7267605633802817,0.8571428571428571,0.0,0.6594202898550725,0.9555555555555556,0.5192307692307693,0.0,0.7844827586206897,0.8256000000000001,0.6467065868263473
31,6,STFT,All bands,-,SVM,0.931640625,0.0,0.9166666666666666,0.9725490196078431,0.8584070796460177,0.0,0.9565217391304348,0.9185185185185185,0.9326923076923077,0.0,0.9361702127659574,0.9447619047619047,0.8940092165898617
31,6,STFT,All bands,-,kNN,0.9375,0.0,0.9072847682119205,0.9725490196078431,0.8962264150943396,0.0,0.9927536231884058,0.9185185185185185,0.9134615384615384,0.0,0.9480968858131488,0.9447619047619047,0.9047619047619048
32,6,STFT,All bands,-,Random Forest,0.771484375,0.0,0.7846153846153846,0.9365079365079365,0.6984126984126984,0.0,0.9107142857142857,0.4338235294117647,0.9361702127659575,0.0,0.8429752066115703,0.592964824120603,0.8
32,6,STFT,All bands,-,SVM,0.91015625,0.6875,0.9385964912280702,0.8828125,0.9142857142857143,1.0,0.9553571428571429,0.8308823529411765,0.9078014184397163,0.8148148148148148,0.9469026548672567,0.856060606060606,0.911032028469751
32,6,STFT,All bands,-,kNN,0.908203125,0.6875,0.990521327014218,0.8540145985401459,0.8648648648648649,1.0,0.9330357142857143,0.8602941176470589,0.9078014184397163,0.8148148148148148,0.9609195402298851,0.8571428571428572,0.8858131487889273
