Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Happy precision,Sad precision,Happy recall,Sad recall,Happy f1-score,Sad f1-score
8,2,STFT,Theta,-,Random Forest,0.943359375,0.9920634920634921,0.8961538461538462,0.9025270758122743,0.9914893617021276,0.9451795841209829,0.9414141414141415
8,2,STFT,Theta,-,SVM,0.634765625,0.5991189427312775,0.9137931034482759,0.9819494584837545,0.225531914893617,0.7441860465116279,0.36177474402730375
8,2,STFT,Theta,-,kNN,0.939453125,0.9624060150375939,0.9146341463414634,0.924187725631769,0.9574468085106383,0.9429097605893185,0.9355509355509356
8,2,STFT,Alpha,-,Random Forest,0.943359375,0.9920634920634921,0.8961538461538462,0.9025270758122743,0.9914893617021276,0.9451795841209829,0.9414141414141415
8,2,STFT,Alpha,-,SVM,0.728515625,0.7211538461538461,0.74,0.8122743682310469,0.6297872340425532,0.764006791171477,0.6804597701149425
8,2,STFT,Alpha,-,kNN,0.943359375,0.9920634920634921,0.8961538461538462,0.9025270758122743,0.9914893617021276,0.9451795841209829,0.9414141414141415
8,2,STFT,Beta,-,Random Forest,0.943359375,0.9920634920634921,0.8961538461538462,0.9025270758122743,0.9914893617021276,0.9451795841209829,0.9414141414141415
8,2,STFT,Beta,-,SVM,0.943359375,0.9920634920634921,0.8961538461538462,0.9025270758122743,0.9914893617021276,0.9451795841209829,0.9414141414141415
8,2,STFT,Beta,-,kNN,0.943359375,0.9525547445255474,0.9327731092436975,0.9422382671480144,0.9446808510638298,0.9473684210526316,0.9386892177589853
8,2,STFT,Gamma,-,Random Forest,0.943359375,0.9920634920634921,0.8961538461538462,0.9025270758122743,0.9914893617021276,0.9451795841209829,0.9414141414141415
8,2,STFT,Gamma,-,SVM,0.943359375,0.9920634920634921,0.8961538461538462,0.9025270758122743,0.9914893617021276,0.9451795841209829,0.9414141414141415
8,2,STFT,Gamma,-,kNN,0.943359375,0.9920634920634921,0.8961538461538462,0.9025270758122743,0.9914893617021276,0.9451795841209829,0.9414141414141415
9,2,STFT,Delta,-,Random Forest,0.94140625,0.9621848739495799,0.9233576642335767,0.916,0.9656488549618321,0.9385245901639345,0.9440298507462687
9,2,STFT,Delta,-,SVM,0.62890625,0.5909090909090909,0.6978021978021978,0.78,0.4847328244274809,0.6724137931034482,0.5720720720720721
9,2,STFT,Delta,-,kNN,0.939453125,0.9506172839506173,0.929368029739777,0.924,0.9541984732824428,0.9371196754563895,0.9416195856873824
9,2,STFT,Theta,-,Random Forest,0.92578125,0.9690265486725663,0.8916083916083916,0.876,0.9732824427480916,0.9201680672268907,0.9306569343065694
9,2,STFT,Theta,-,SVM,0.708984375,0.701195219123506,0.7164750957854407,0.704,0.7137404580152672,0.7025948103792415,0.7151051625239004
9,2,STFT,Theta,-,kNN,0.921875,0.8804347826086957,0.9703389830508474,0.972,0.8740458015267175,0.923954372623574,0.9196787148594378
9,2,STFT,Alpha,-,Random Forest,0.92578125,0.9690265486725663,0.8916083916083916,0.876,0.9732824427480916,0.9201680672268907,0.9306569343065694
9,2,STFT,Alpha,-,SVM,0.759765625,0.7613168724279835,0.758364312267658,0.74,0.7786259541984732,0.7505070993914806,0.7683615819209039
9,2,STFT,Alpha,-,kNN,0.927734375,0.898876404494382,0.9591836734693877,0.96,0.8969465648854962,0.9284332688588007,0.9270216962524654
9,2,STFT,Beta,-,Random Forest,0.94140625,0.9621848739495799,0.9233576642335767,0.916,0.9656488549618321,0.9385245901639345,0.9440298507462687
9,2,STFT,Beta,-,SVM,0.923828125,0.9105058365758755,0.9372549019607843,0.936,0.9122137404580153,0.923076923076923,0.9245647969052224
9,2,STFT,Beta,-,kNN,0.912109375,0.9116465863453815,0.9125475285171103,0.908,0.916030534351145,0.9098196392785571,0.9142857142857143
9,2,STFT,Gamma,-,Random Forest,0.92578125,0.9690265486725663,0.8916083916083916,0.876,0.9732824427480916,0.9201680672268907,0.9306569343065694
9,2,STFT,Gamma,-,SVM,0.91796875,0.9521739130434783,0.8900709219858156,0.876,0.9580152671755725,0.9125000000000001,0.9227941176470588
9,2,STFT,Gamma,-,kNN,0.939453125,0.9433198380566802,0.9358490566037736,0.932,0.9465648854961832,0.937625754527163,0.9411764705882354
10,2,STFT,Delta,-,Random Forest,0.96484375,0.9580152671755725,0.972,0.9728682170542635,0.9566929133858267,0.9653846153846154,0.9642857142857142
10,2,STFT,Delta,-,SVM,0.52734375,0.6904761904761905,0.5127659574468085,0.1124031007751938,0.9488188976377953,0.19333333333333336,0.6657458563535912
10,2,STFT,Delta,-,kNN,0.943359375,0.935361216730038,0.9518072289156626,0.9534883720930233,0.9330708661417323,0.944337811900192,0.9423459244532804
10,2,STFT,Theta,-,Random Forest,0.96484375,0.9580152671755725,0.972,0.9728682170542635,0.9566929133858267,0.9653846153846154,0.9642857142857142
10,2,STFT,Theta,-,SVM,0.744140625,0.6829971181556196,0.8727272727272727,0.9186046511627907,0.5669291338582677,0.7834710743801652,0.6873508353221957
10,2,STFT,Theta,-,kNN,0.951171875,0.9794238683127572,0.9256505576208178,0.9224806201550387,0.9803149606299213,0.9500998003992015,0.9521988527724665
10,2,STFT,Alpha,-,Random Forest,0.96484375,0.9580152671755725,0.972,0.9728682170542635,0.9566929133858267,0.9653846153846154,0.9642857142857142
10,2,STFT,Alpha,-,SVM,0.81640625,0.777027027027027,0.8703703703703703,0.8914728682170543,0.7401574803149606,0.8303249097472923,0.8
10,2,STFT,Alpha,-,kNN,0.951171875,0.9794238683127572,0.9256505576208178,0.9224806201550387,0.9803149606299213,0.9500998003992015,0.9521988527724665
10,2,STFT,Beta,-,Random Forest,0.96484375,0.9580152671755725,0.972,0.9728682170542635,0.9566929133858267,0.9653846153846154,0.9642857142857142
10,2,STFT,Beta,-,SVM,0.94921875,0.9233576642335767,0.9789915966386554,0.9806201550387597,0.9173228346456693,0.9511278195488722,0.9471544715447154
10,2,STFT,Beta,-,kNN,0.94921875,0.9233576642335767,0.9789915966386554,0.9806201550387597,0.9173228346456693,0.9511278195488722,0.9471544715447154
10,2,STFT,Gamma,-,Random Forest,0.94921875,0.9233576642335767,0.9789915966386554,0.9806201550387597,0.9173228346456693,0.9511278195488722,0.9471544715447154
10,2,STFT,Gamma,-,SVM,0.96484375,0.9580152671755725,0.972,0.9728682170542635,0.9566929133858267,0.9653846153846154,0.9642857142857142
10,2,STFT,Gamma,-,kNN,0.96484375,0.9580152671755725,0.972,0.9728682170542635,0.9566929133858267,0.9653846153846154,0.9642857142857142
11,2,STFT,Delta,-,Random Forest,0.96484375,0.9744408945686901,0.949748743718593,0.9682539682539683,0.9593908629441624,0.9713375796178344,0.9545454545454546
11,2,STFT,Delta,-,SVM,0.62890625,0.6237623762376238,1.0,1.0,0.03553299492385787,0.7682926829268292,0.06862745098039216
11,2,STFT,Delta,-,kNN,0.947265625,0.9675324675324676,0.9166666666666666,0.946031746031746,0.949238578680203,0.956661316211878,0.9326683291770573
11,2,STFT,Theta,-,Random Forest,0.96484375,0.9744408945686901,0.949748743718593,0.9682539682539683,0.9593908629441624,0.9713375796178344,0.9545454545454546
11,2,STFT,Theta,-,SVM,0.62890625,0.6237623762376238,1.0,1.0,0.03553299492385787,0.7682926829268292,0.06862745098039216
11,2,STFT,Theta,-,kNN,0.9375,0.9930313588850174,0.8666666666666667,0.9047619047619048,0.9898477157360406,0.946843853820598,0.9241706161137441
11,2,STFT,Alpha,-,Random Forest,0.94921875,0.9800664451827242,0.9052132701421801,0.9365079365079365,0.9695431472081218,0.9577922077922079,0.9362745098039216
11,2,STFT,Alpha,-,SVM,0.646484375,0.6350806451612904,1.0,1.0,0.08121827411167512,0.7768187422934648,0.15023474178403753
11,2,STFT,Alpha,-,kNN,0.96484375,0.9744408945686901,0.949748743718593,0.9682539682539683,0.9593908629441624,0.9713375796178344,0.9545454545454546
11,2,STFT,Beta,-,Random Forest,0.94921875,0.9800664451827242,0.9052132701421801,0.9365079365079365,0.9695431472081218,0.9577922077922079,0.9362745098039216
11,2,STFT,Beta,-,SVM,0.859375,0.948339483394834,0.7593360995850622,0.8158730158730159,0.9289340101522843,0.8771331058020477,0.8356164383561644
11,2,STFT,Beta,-,kNN,0.935546875,0.97,0.8867924528301887,0.9238095238095239,0.9543147208121827,0.9463414634146342,0.9193154034229829
11,2,STFT,Gamma,-,Random Forest,0.94921875,0.9800664451827242,0.9052132701421801,0.9365079365079365,0.9695431472081218,0.9577922077922079,0.9362745098039216
11,2,STFT,Gamma,-,SVM,0.9375,0.9300911854103343,0.9508196721311475,0.9714285714285714,0.883248730964467,0.9503105590062112,0.9157894736842105
11,2,STFT,Gamma,-,kNN,0.962890625,0.9539877300613497,0.978494623655914,0.9873015873015873,0.9238578680203046,0.9703588143525741,0.9503916449086163
12,2,STFT,Delta,-,Random Forest,0.96875,0.9660377358490566,0.97165991902834,0.973384030418251,0.963855421686747,0.9696969696969696,0.967741935483871
12,2,STFT,Delta,-,SVM,0.7421875,0.7416974169741697,0.7427385892116183,0.7642585551330798,0.7188755020080321,0.752808988764045,0.7306122448979591
12,2,STFT,Delta,-,kNN,0.966796875,0.9730769230769231,0.9603174603174603,0.9619771863117871,0.9718875502008032,0.9674952198852772,0.9660678642714571
12,2,STFT,Theta,-,Random Forest,0.96875,0.9660377358490566,0.97165991902834,0.973384030418251,0.963855421686747,0.9696969696969696,0.967741935483871
12,2,STFT,Theta,-,SVM,0.75,0.7076923076923077,0.8235294117647058,0.8745247148288974,0.6184738955823293,0.7823129251700681,0.7064220183486238
12,2,STFT,Theta,-,kNN,0.966796875,0.948905109489051,0.9873949579831933,0.9885931558935361,0.9437751004016064,0.9683426443202979,0.9650924024640658
12,2,STFT,Alpha,-,Random Forest,0.96875,0.9660377358490566,0.97165991902834,0.973384030418251,0.963855421686747,0.9696969696969696,0.967741935483871
12,2,STFT,Alpha,-,SVM,0.8046875,0.7839721254355401,0.8311111111111111,0.8555133079847909,0.751004016064257,0.8181818181818182,0.7890295358649789
12,2,STFT,Alpha,-,kNN,0.96875,0.9660377358490566,0.97165991902834,0.973384030418251,0.963855421686747,0.9696969696969696,0.967741935483871
12,2,STFT,Beta,-,Random Forest,0.96875,0.9660377358490566,0.97165991902834,0.973384030418251,0.963855421686747,0.9696969696969696,0.967741935483871
12,2,STFT,Beta,-,SVM,0.96875,0.9660377358490566,0.97165991902834,0.973384030418251,0.963855421686747,0.9696969696969696,0.967741935483871
12,2,STFT,Beta,-,kNN,0.966796875,0.9730769230769231,0.9603174603174603,0.9619771863117871,0.9718875502008032,0.9674952198852772,0.9660678642714571
12,2,STFT,Gamma,-,Random Forest,0.96875,0.9660377358490566,0.97165991902834,0.973384030418251,0.963855421686747,0.9696969696969696,0.967741935483871
12,2,STFT,Gamma,-,SVM,0.96875,0.9660377358490566,0.97165991902834,0.973384030418251,0.963855421686747,0.9696969696969696,0.967741935483871
12,2,STFT,Gamma,-,kNN,0.96875,0.9660377358490566,0.97165991902834,0.973384030418251,0.963855421686747,0.9696969696969696,0.967741935483871
13,2,STFT,Delta,-,Random Forest,0.966796875,0.9624413145539906,0.9698996655518395,0.9579439252336449,0.9731543624161074,0.9601873536299765,0.9715242881072027
13,2,STFT,Delta,-,SVM,0.6484375,0.8148148148148148,0.62882096069869,0.205607476635514,0.9664429530201343,0.3283582089552239,0.761904761904762
